communityID,householdID,ID,crosssection,HH_weight,HH_weight_ad1,INDV_weight,INDV_weight_ad1,INDV_weight_ad2,Biomarker_weight,longitudinal,HH_L_weight,INDV_L_weight,HH_L_Died,INDV_L_Died,imonth,iyear,HHmemberID,versionID
1224903,1224903330,122490333002,1,14888.642578125,15915.4462890625,14888.642578125,15915.4462890625,16607.7734375,,0,,,,,07,2013,1,20151118
1240991,1240991010,124099101001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,37153.0546875,1,32465.52734375,32899.26953125,0,0,08,2013,2,20151118
1240991,1240991010,124099101002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30012.068359375,36307.26953125,1,32465.52734375,32794.9453125,0,0,08,2013,1,20151118
1240991,1240991020,124099102001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,38042.1875,1,32469.408203125,33096.4140625,0,0,08,2013,1,20151118
1240991,1240991020,124099102002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,29989.865234375,36280.41015625,1,32469.408203125,32828.79296875,0,0,08,2013,2,20151118
1240991,1240991030,124099103001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,29912.546875,,1,32725.072265625,33245.64453125,0,0,08,2013,2,20151118
1240991,1240991030,124099103002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,,1,32725.072265625,33845.40234375,0,0,08,2013,1,20151118
1240991,1240991040,124099104001,1,26926.515625,28997.787109375,107706.0625,115991.1484375,121036.796875,161470.296875,1,32922.09375,131813.890625,0,0,08,2013,3,20151118
1240991,1240991050,124099105001,1,80779.5390625,86993.3515625,80779.5390625,86993.3515625,90777.5859375,111968.4609375,1,97367.6796875,97446.3828125,0,0,08,2013,1,20151118
1240991,1240991060,124099106001,1,53853.03125,57995.57421875,53853.03125,57995.57421875,60417.03125,79121.5,1,64748.7578125,64763.3671875,0,0,08,2013,1,20151118
1240991,1240991070,124099107001,1,53853.03125,57995.57421875,53853.03125,57995.57421875,60518.3984375,75746.109375,1,64748.7578125,65880.046875,0,0,08,2013,2,20151118
1240991,1240991070,124099107002,1,53853.03125,57995.57421875,53853.03125,57995.57421875,60115.9375,,1,64748.7578125,65281.41796875,0,0,08,2013,1,20151118
1240991,1240991080,124099108001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,37322.82421875,1,32476.55859375,32501.130859375,0,0,08,2013,1,20151118
1240991,1240991090,124099109001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,37153.0546875,1,32455.896484375,32478.138671875,0,0,08,2013,1,20151118
1240991,1240991100,124099110001,1,26926.515625,28997.787109375,53853.03125,57995.57421875,60453.0234375,79168.640625,1,32374.37890625,64761.9921875,0,0,08,2013,1,20151118
1240991,1240991110,124099111001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30004.61328125,36788.49609375,1,32490.392578125,32506.5625,0,0,08,2013,1,20151118
1240991,1240991120,124099112001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,41397.0078125,1,32712.58984375,33971.31640625,0,0,08,2013,1,20151118
1240991,1240991120,124099112002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,29899.1484375,36766.30078125,1,32712.58984375,33306.32421875,0,0,08,2013,2,20151118
1240991,1240991130,124099113001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,29860.125,39795.05078125,1,32999.54296875,33682.921875,0,0,08,2013,2,20151118
1240991,1240991130,124099113002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,,,0,32999.54296875,,0,,08,2013,1,20151118
1240991,1240991140,124099114001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,,1,32455.896484375,32477.419921875,0,0,08,2013,1,20151118
1240991,1240991150,124099115001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,48197.05859375,1,33928.37890625,33970.4765625,0,0,08,2013,1,20151118
1240991,1240991150,124099115002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,29847.494140625,40022.78515625,0,33928.37890625,,0,,08,2013,3,20151118
1240991,1240991160,124099116001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30034.765625,39333.2109375,1,32374.37890625,32388.50390625,0,0,08,2013,1,20151118
1240991,1240991170,124099117001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30004.61328125,,1,32469.408203125,32805.85546875,0,0,08,2013,2,20151118
1240991,1240991170,124099117002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,,0,32469.408203125,,0,,08,2013,1,20151118
1240991,1240991180,124099118001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,29885.947265625,37449.109375,1,32898.67578125,33495.78515625,0,0,08,2013,2,20151118
1240991,1240991180,124099118002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,40124.62109375,1,32898.67578125,33760.2109375,0,0,08,2013,1,20151118
1240991,1240991190,124099119001,1,26926.515625,28997.787109375,53853.03125,57995.57421875,60518.3984375,74645.6484375,1,32455.896484375,64959.3125,0,0,08,2013,1,20151118
1240991,1240991200,124099120001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,37721.9296875,1,32365.009765625,32719.796875,0,0,08,2013,1,20151118
1240991,1240991200,124099120002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30034.765625,39333.2109375,1,32365.009765625,32668.396484375,0,0,08,2013,2,20151118
1240991,1240991210,124099121001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,37153.0546875,1,32455.896484375,33020.38671875,0,0,08,2013,1,20151118
1240991,1240991210,124099121002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,29946.916015625,36825.0390625,1,32455.896484375,33153.875,0,0,08,2013,2,20151118
1240991,1240991220,124099122001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,,0,,,,,08,2013,1,20151118
1240991,1240991220,124099122002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,29853.78515625,39786.6015625,0,,,,,08,2013,2,20151118
1240991,1240991230,124099123001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,,0,,,,,08,2013,1,20151118
1240991,1240991230,124099123002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,29860.125,,0,,,,,08,2013,2,20151118
1240991,1240991240,124099124001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30065.818359375,38493.6640625,0,,,,,08,2013,2,20151118
1240991,1240991240,124099124002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30259.19921875,37721.9296875,0,,,,,08,2013,1,20151118
1240991,1240991250,124099125001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,29835.048828125,40006.09765625,0,,,,,08,2013,2,20151118
1240991,1240991250,124099125002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,,,0,,,,,08,2013,1,20151118
1240991,1240991260,124099126001,1,26926.515625,28997.787109375,26926.515625,28997.787109375,30253.3515625,48187.74609375,0,,,,,08,2013,1,20151118
1240991,1240991260,124099126002,1,26926.515625,28997.787109375,26926.515625,28997.787109375,29860.125,41076.40625,0,,,,,08,2013,2,20151118
1240992,1240992010,124099201001,1,34860.53515625,38595.59375,34860.53515625,38595.59375,40027.65234375,56869.1640625,1,42434.671875,42781.95703125,0,0,07,2013,2,20151118
1240992,1240992010,124099201002,1,34860.53515625,38595.59375,34860.53515625,38595.59375,40274.515625,53773.64453125,1,42434.671875,42899.84765625,0,0,07,2013,1,20151118
1240992,1240992020,124099202001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19987.8984375,28397.74609375,1,21227.49609375,21236.75390625,0,0,08,2013,1,20151118
1240992,1240992030,124099203001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19953.166015625,26084.25,1,21327.72265625,21597.568359375,0,0,08,2013,2,20151118
1240992,1240992030,124099203002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,27193.08984375,1,21327.72265625,21612.66796875,0,0,08,2013,1,20151118
1240992,1240992040,124099204001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,,,0,21623.29296875,,0,,08,2013,2,20151118
1240992,1240992040,124099204002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19893.236328125,26586.45703125,1,21623.29296875,22003.025390625,0,0,08,2013,1,20151118
1240992,1240992050,124099205001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19924.791015625,27328.78515625,1,21353.30078125,21910.86328125,0,0,08,2013,1,20151118
1240992,1240992050,124099205002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,27023.50390625,1,21353.30078125,21614.21875,0,0,08,2013,2,20151118
1240992,1240992060,124099206001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19962.908203125,,1,21342.560546875,21571.126953125,0,0,08,2013,2,20151118
1240992,1240992060,124099206002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,,1,21342.560546875,21823.884765625,0,0,08,2013,1,20151118
1240992,1240992070,124099207001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19953.166015625,26235.2421875,1,21208.08984375,21578.7890625,0,0,08,2013,2,20151118
1240992,1240992070,124099207002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,27053.04296875,1,21208.08984375,21482.240234375,0,0,08,2013,1,20151118
1240992,1240992080,124099208002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19871.67578125,,1,21924.67578125,22378.705078125,0,0,08,2013,1,20151118
1240992,1240992080,124099208003,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,,0,21924.67578125,,0,,08,2013,2,20151118
1240992,1240992100,124099210001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19911.06640625,27474.31640625,1,21813.91796875,22149.666015625,0,0,08,2013,2,20151118
1240992,1240992100,124099210002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,31262.775390625,1,21813.91796875,22319.177734375,0,0,08,2013,1,20151118
1240992,1240992110,124099211001,1,17430.267578125,19297.796875,26145.40234375,28946.697265625,30205.88671875,40535.2578125,1,21338.298828125,32464.21875,0,0,08,2013,1,20151118
1240992,1240992110,124099211002,1,17430.267578125,19297.796875,26145.40234375,28946.697265625,29894.15234375,41249.4921875,1,21338.298828125,33162.26953125,0,0,08,2013,2,20151118
1240992,1240992120,124099212001,1,17430.267578125,19297.796875,26145.40234375,28946.697265625,30005.01171875,42629.52734375,1,21217.3359375,32103.181640625,0,0,08,2013,3,20151118
1240992,1240992120,124099212002,1,17430.267578125,19297.796875,26145.40234375,28946.697265625,30205.88671875,40330.23046875,1,21217.3359375,32163.56640625,0,0,08,2013,2,20151118
1240992,1240992130,124099213001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,27193.08984375,1,21338.298828125,21709.427734375,0,0,08,2013,2,20151118
1240992,1240992130,124099213002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19943.568359375,26071.703125,1,21338.298828125,21614.21875,0,0,08,2013,1,20151118
1240992,1240992140,124099214001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,,1,21327.72265625,21632.087890625,0,0,08,2013,1,20151118
1240992,1240992140,124099214002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19893.236328125,27449.712890625,1,21327.72265625,22196.998046875,0,0,08,2013,2,20151118
1240992,1240992150,124099215001,1,17430.267578125,19297.796875,26145.40234375,28946.697265625,30205.88671875,,1,21350.412109375,32582.623046875,0,0,08,2013,1,20151118
1240992,1240992150,124099215002,1,17430.267578125,19297.796875,26145.40234375,28946.697265625,29887.189453125,40190.58984375,1,21350.412109375,32866.29296875,0,0,08,2013,2,20151118
1240992,1240992160,124099216001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,27193.08984375,1,21327.72265625,21346.13671875,0,0,08,2013,1,20151118
1240992,1240992170,124099217001,0,,,,,,,1,21218.13671875,21222.615234375,1,1,08,2013,,20151118
1240992,1240992180,124099218001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20019.126953125,,1,21227.927734375,21396.4765625,0,0,08,2013,2,20151118
1240992,1240992180,124099218002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,,1,21227.927734375,21406.67578125,0,0,08,2013,1,20151118
1240992,1240992190,124099219001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,,1,21353.30078125,21846.95703125,0,0,07,2013,1,20151118
1240992,1240992190,124099219002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19938.822265625,26065.498046875,1,21353.30078125,21622.96484375,0,0,07,2013,2,20151118
1240992,1240992200,124099220001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,,1,21227.49609375,21623.384765625,0,0,08,2013,5,20151118
1240992,1240992200,124099220002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20003.33984375,,1,21227.49609375,21402.123046875,0,0,08,2013,1,20151118
1240992,1240992210,124099221001,1,17430.267578125,19297.796875,26145.40234375,28946.697265625,30205.88671875,40535.2578125,1,21338.298828125,32564.13671875,0,0,07,2013,1,20151118
1240992,1240992210,124099221002,1,17430.267578125,19297.796875,26145.40234375,28946.697265625,29894.15234375,39952.25390625,1,21338.298828125,32887.140625,0,0,07,2013,2,20151118
1240992,1240992220,124099222001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19884.517578125,32767.97265625,1,22161.337890625,22577.044921875,0,0,08,2013,1,20151118
1240992,1240992220,124099222002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,,,0,22161.337890625,,0,,08,2013,3,20151118
1240992,1240992230,124099223001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,36008.35546875,1,22604.130859375,22633.119140625,0,0,08,2013,1,20151118
1240992,1240992230,124099223002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19875.92578125,29802.0078125,0,22604.130859375,,0,,08,2013,2,20151118
1240992,1240992240,124099224001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,30234.4765625,0,,,,,08,2013,1,20151118
1240992,1240992250,124099225001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,,0,,,,,08,2013,1,20151118
1240992,1240992250,124099225002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,,,0,,,,,08,2013,2,20151118
1240992,1240992260,124099226001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,,0,,,,,08,2013,1,20151118
1240992,1240992270,124099227001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,32922.31640625,0,,,,,08,2013,1,20151118
1240992,1240992270,124099227002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19875.92578125,30046.458984375,0,,,,,08,2013,2,20151118
1240992,1240992280,124099228001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19884.517578125,30852.029296875,0,,,,,08,2013,2,20151118
1240992,1240992280,124099228002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,29991.791015625,0,,,,,08,2013,1,20151118
1240992,1240992290,124099229001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19982.826171875,,0,,,,,08,2013,1,20151118
1240992,1240992300,124099230001,1,17430.267578125,19297.796875,17430.267578125,19297.796875,19972.79296875,26109.908203125,0,,,,,08,2013,2,20151118
1240992,1240992300,124099230002,1,17430.267578125,19297.796875,17430.267578125,19297.796875,20137.2578125,26886.822265625,0,,,,,08,2013,1,20151118
1240993,1240993010,124099301001,1,22048.037109375,26056.76953125,44096.07421875,52113.5390625,54380.4921875,84748.6875,1,37229.21875,74553.9140625,0,0,08,2013,1,20151118
1240993,1240993010,124099301002,1,22048.037109375,26056.76953125,44096.07421875,52113.5390625,53857.4375,72288.3046875,0,37229.21875,,0,,08,2013,2,20151118
1240993,1240993020,124099302001,0,,,,,,,1,32972.34765625,33011.93359375,1,1,08,2013,,20151118
1240993,1240993030,124099303001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,,,0,30088.494140625,,0,,08,2013,2,20151118
1240993,1240993030,124099303002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,37545.71484375,1,30088.494140625,30532.2734375,0,0,08,2013,1,20151118
1240993,1240993040,124099304001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,26954.833984375,,1,30245.541015625,30261.099609375,0,0,08,2013,1,20151118
1240993,1240993050,124099305001,1,88192.1484375,104227.078125,88192.1484375,104227.078125,107714.875,,1,120353.9765625,122173.96875,0,0,08,2013,1,20151118
1240993,1240993050,124099305002,1,88192.1484375,104227.078125,88192.1484375,104227.078125,108760.984375,150182.859375,1,120353.9765625,122313.65625,0,0,08,2013,2,20151118
1240993,1240993070,124099307001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,,,0,33363.66015625,,0,,08,2013,4,20151118
1240993,1240993070,124099307002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,,1,33363.66015625,35095.29296875,0,0,08,2013,3,20151118
1240993,1240993080,124099308001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,46416.29296875,1,32824.421875,35171.0390625,0,0,08,2013,1,20151118
1240993,1240993080,124099308002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,26860.759765625,38224.11328125,1,32824.421875,33400.86328125,0,0,08,2013,2,20151118
1240993,1240993090,124099309001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,37590.1328125,1,29339.46875,29621.34765625,0,0,08,2013,1,20151118
1240993,1240993090,124099309002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27023.5859375,41009.1796875,1,29339.46875,29740.056640625,0,0,08,2013,2,20151118
1240993,1240993100,124099310001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,37545.71484375,1,30088.494140625,30629.3515625,0,0,08,2013,1,20151118
1240993,1240993100,124099310002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,,,0,30088.494140625,,0,,08,2013,2,20151118
1240993,1240993110,124099311001,0,,,,,,,1,30934.615234375,31490.68359375,0,0,08,2013,1,20151118
1240993,1240993110,124099311002,0,,,,,,,1,30934.615234375,32075.97265625,0,0,08,2013,2,20151118
1240993,1240993120,124099312001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,38400.2421875,1,29512.763671875,30441.73046875,0,0,08,2013,1,20151118
1240993,1240993120,124099312002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,,,0,29512.763671875,,0,,08,2013,2,20151118
1240993,1240993140,124099314001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,26909.634765625,,1,31649.03515625,31669.541015625,0,0,08,2013,1,20151118
1240993,1240993150,124099315001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,26848.986328125,43708.19140625,1,33065.88671875,35476.12890625,0,0,08,2013,1,20151118
1240993,1240993150,124099315002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,42009.39453125,1,33065.88671875,33766.7890625,0,0,08,2013,2,20151118
1240993,1240993160,124099316001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,43557.12109375,1,30088.494140625,32075.97265625,0,0,08,2013,3,20151118
1240993,1240993160,124099316002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,37545.71484375,1,30088.494140625,30611.80859375,0,0,08,2013,1,20151118
1240993,1240993170,124099317001,1,44096.07421875,52113.5390625,44096.07421875,52113.5390625,53949.85546875,72412.34375,1,58902.21484375,58928.7734375,0,0,08,2013,1,20151118
1240993,1240993180,124099318001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,26961.48046875,37151.76171875,1,29339.46875,30558.947265625,0,0,08,2013,2,20151118
1240993,1240993180,124099318002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,37590.1328125,1,29339.46875,29650.65625,0,0,08,2013,1,20151118
1240993,1240993200,124099320001,1,22048.037109375,26056.76953125,33072.0546875,39085.15234375,40785.3671875,63561.51171875,1,32824.421875,50440.0,0,0,08,2013,1,20151118
1240993,1240993200,124099320002,1,22048.037109375,26056.76953125,33072.0546875,39085.15234375,40282.2734375,57323.55078125,1,32824.421875,50130.2734375,0,0,08,2013,2,20151118
1240993,1240993210,124099321001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,,1,32824.421875,35095.29296875,0,0,08,2013,2,20151118
1240993,1240993210,124099321002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,26872.708984375,,1,32824.421875,33364.07421875,0,0,08,2013,1,20151118
1240993,1240993220,124099322001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,,1,30027.65234375,30050.373046875,0,0,08,2013,1,20151118
1240993,1240993230,124099323001,1,22048.037109375,26056.76953125,33072.0546875,39085.15234375,40273.4765625,,1,34366.81640625,53214.1953125,0,0,08,2013,2,20151118
1240993,1240993230,124099323002,1,22048.037109375,26056.76953125,33072.0546875,39085.15234375,40785.3671875,65881.0234375,1,34366.81640625,52796.9921875,0,0,08,2013,1,20151118
1240993,1240993250,124099325001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,,0,,,,,08,2013,1,20151118
1240993,1240993250,124099325002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,26954.833984375,,0,,,,,08,2013,2,20151118
1240993,1240993260,124099326001,1,22048.037109375,26056.76953125,66144.109375,78170.3046875,81570.734375,153171.109375,0,,,,,08,2013,5,20151118
1240993,1240993270,124099327001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,,,0,,,,,08,2013,3,20151118
1240993,1240993270,124099327002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,26909.634765625,38046.27734375,0,,,,,08,2013,1,20151118
1240993,1240993280,124099328001,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,27190.24609375,51057.0390625,0,,,,,08,2013,1,20151118
1240993,1240993280,124099328002,1,22048.037109375,26056.76953125,22048.037109375,26056.76953125,26814.6875,,0,,,,,08,2013,2,20151118
1340041,1340041020,134004102001,1,20494.5859375,87101.9921875,20494.5859375,87101.9921875,90890.953125,,1,247579.328125,261791.078125,0,0,11,2013,1,20151118
1340041,1340041020,134004102002,1,20494.5859375,87101.9921875,20494.5859375,87101.9921875,89723.5625,,1,247579.328125,248188.34375,0,0,11,2013,2,20151118
1340041,1340041030,134004103002,0,20494.5859375,87101.9921875,,,,,1,260907.21875,261883.015625,0,1,11,2013,,20151118
1340041,1340041030,134004103003,1,20494.5859375,87101.9921875,20494.5859375,87101.9921875,89466.3359375,112497.4140625,0,260907.21875,,0,,11,2013,2,20151118
1340041,1340041040,134004104001,1,20494.5859375,87101.9921875,20494.5859375,87101.9921875,89483.8359375,112519.421875,0,,,,,11,2013,2,20151118
1340041,1340041040,134004104002,1,20494.5859375,87101.9921875,20494.5859375,87101.9921875,90673.8203125,116651.078125,0,,,,,11,2013,1,20151118
1340041,1340041060,134004106001,1,20494.5859375,87101.9921875,20494.5859375,87101.9921875,90276.1796875,123059.578125,0,,,,,11,2013,1,20151118
1340041,1340041060,134004106002,1,20494.5859375,87101.9921875,20494.5859375,87101.9921875,89250.125,125779.8984375,0,,,,,11,2013,2,20151118
1340041,1340041070,134004107001,1,20494.5859375,87101.9921875,20494.5859375,87101.9921875,89234.34375,132138.015625,0,,,,,11,2013,1,20151118
1340042,1340042040,134004204001,1,84735.671875,190655.265625,84735.671875,190655.265625,197603.15625,1222344.125,1,661236.8125,123489.421875,0,0,11,2013,1,20151118
1340042,1340042040,134004204002,1,84735.671875,190655.265625,84735.671875,190655.265625,195427.140625,,1,661236.8125,123230.1328125,0,0,11,2013,2,20151118
1340042,1340042120,134004212001,1,84735.671875,190655.265625,84735.671875,190655.265625,195533.9375,,0,,,,,11,2013,2,20151118
1340042,1340042120,134004212002,1,84735.671875,190655.265625,84735.671875,190655.265625,197811.203125,,0,,,,,11,2013,1,20151118
1340042,1340042130,134004213001,1,84735.671875,190655.265625,84735.671875,190655.265625,197552.0625,,0,,,,,11,2013,1,20151118
1340042,1340042130,134004213002,1,84735.671875,190655.265625,84735.671875,190655.265625,195288.40625,,0,,,,,11,2013,2,20151118
1340042,1340042140,134004214001,1,84735.671875,190655.265625,169471.34375,381310.53125,394506.96875,,0,,,,,11,2013,2,20151118
1340043,1340043010,134004301001,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,35355.94921875,57080.48046875,1,50679.7265625,50686.4921875,0,0,08,2013,1,20151118
1340043,1340043020,134004302001,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,,,0,62367.7421875,,0,,08,2013,1,20151118
1340043,1340043020,134004302002,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,34699.390625,,1,62367.7421875,62780.26171875,0,0,08,2013,2,20151118
1340043,1340043030,134004303001,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,34843.40234375,52614.57421875,1,50431.3125,52416.94921875,0,0,08,2013,2,20151118
1340043,1340043030,134004303002,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,35345.1171875,60856.9453125,1,50431.3125,50613.80078125,0,0,08,2013,1,20151118
1340043,1340043040,134004304002,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,34872.19140625,59226.1875,1,50674.33203125,50816.55859375,0,0,08,2013,2,20151118
1340043,1340043040,134004304003,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,35355.94921875,,0,50674.33203125,,0,,08,2013,1,20151118
1340043,1340043050,134004305001,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,,,0,61374.90625,,0,,11,2013,1,20151118
1340043,1340043050,134004305002,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,34723.87109375,,1,61374.90625,62729.2890625,0,0,11,2013,2,20151118
1340043,1340043070,134004307001,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,35211.33203125,,1,53903.65234375,54203.09375,0,0,08,2013,1,20151118
1340043,1340043070,134004307002,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,34761.9609375,,1,53903.65234375,58293.3671875,0,0,08,2013,2,20151118
1340043,1340043080,134004308001,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,34730.09765625,54125.80859375,1,55630.43359375,55942.4609375,0,0,08,2013,2,20151118
1340043,1340043080,134004308002,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,35116.8046875,72124.1015625,0,55630.43359375,,0,,08,2013,1,20151118
1340043,1340043090,134004309001,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,35251.13671875,61210.37890625,1,53903.65234375,54166.09375,0,0,11,2013,1,20151118
1340043,1340043090,134004309002,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,34775.04296875,,1,53903.65234375,58275.76171875,0,0,11,2013,2,20151118
1340043,1340043110,134004311001,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,35211.33203125,,1,53903.65234375,54203.09375,0,0,07,2013,1,20151118
1340043,1340043110,134004311002,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,34781.65234375,,1,53903.65234375,58267.375,0,0,07,2013,2,20151118
1340043,1340043120,134004312001,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,34886.91015625,66496.59375,1,52304.23828125,52310.84375,0,0,08,2013,1,20151118
1340043,1340043140,134004314001,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,34917.00390625,59902.82421875,1,50674.33203125,50679.9375,0,0,08,2013,1,20151118
1340043,1340043150,134004315001,1,21859.400390625,33882.0703125,21859.400390625,33882.0703125,34879.5234375,59238.640625,1,50674.33203125,50680.9453125,0,0,08,2013,1,20151118
