ID,householdID,communityID,intro_infselect,intro_infselect_1,inf1_rtr,notice1,inf2_rtr,notice2,inf3_rtr,informant_selection,inf1_noiwreason,inf2_noiwreason,infother_reason,dd001_w4,dd002_w4,dd003_w4,dd004_w4,dd005_w4,dd006_w4,dd007_w4,dd008_w4,dd009_w4,dd010_w4,dd011_w4,dd012_w4,dd013_w4,dd014_w4,dd015_w4,dd016_w4,dd017_w4,dd018_w4,dd019_w4,dd020_w4,dd021_w4,dd022_w4,dd023_w4,dd024_w4,dd025_w4,dd026_w4,dd027_w4,dd028_w4,dd029_w4,dd030_w4,dd031_w4,dd032_w4,dd033_w4,dd034_w4,dd035_w4,dd036_w4,dd037_w4,dd039_w4,dd040_w4,dd041_w4,dd042_w4,dd043_w4,dd044_w4,dd045_w4,dd046_w4,dd047_w4,dd048_w4_s1,dd048_w4_s2,dd048_w4_s3,dd048_w4_s4,dd048_w4_s5,dd048_w4_s6,dd049_w4,dd050_w4,dd051_w4,versionID
014051211001,0140512110,0140512,1,,9,2,,,,1,,,,46,2,2,9,40.0,2,2,2,2,2,2,3,3,3,3,8,3,5,3,4,4,8,3,6,5,5,4,3,3,3,3,5,3,3,5,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051214001,0140512140,0140512,1,,2,2,,,,1,,,,32,2,9,2,,1,1,2,2,2,2,4,3,4,3,3,3,3,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
014051206001,0140512060,0140512,1,,8,2,,,,1,,,,55,1,2,8,30.0,4,2,9,9,9,2,3,3,4,5,3,8,3,3,5,5,3,3,3,4,5,5,3,3,3,6,5,3,3,4,3,3,1,1,1,1,2,2,2,2,2,0,0,0,0,0,6,2,2,,20200914
014051206002,0140512060,0140512,1,,8,2,,,,1,,,,50,1,4,8,15.0,3,2,9,9,9,1,5,5,8,3,4,5,8,8,8,8,5,5,8,5,8,4,8,8,4,8,4,4,3,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
014051225002,0140512250,0140512,1,,1,2,,,,1,,,,67,2,1,1,43.0,1,1,2,2,2,2,5,8,3,8,4,3,3,3,3,3,3,3,3,3,8,8,3,3,6,6,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051225001,0140512250,0140512,1,,1,2,,,,1,,,,73,1,2,1,43.0,1,1,2,2,2,2,5,5,5,4,3,5,5,5,5,3,4,3,3,5,5,5,3,6,8,6,3,5,3,3,5,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051208002,0140512080,0140512,1,,9,2,,,,1,,,,33,1,5,9,13.0,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051208001,0140512080,0140512,1,,1,2,,,,1,,,,66,1,2,1,35.0,1,1,2,2,2,2,5,3,3,5,5,3,3,3,5,4,4,3,3,3,5,5,6,6,3,6,3,3,3,3,3,3,1,1,1,2,1,2,8,1,1,0,0,0,0,0,6,2,2,,20200914
014051202001,0140512020,0140512,1,,2,2,,,,1,,,,44,1,5,5,,1,1,2,2,2,2,4,4,3,4,3,4,3,3,4,5,4,3,4,5,3,4,5,3,4,3,3,3,3,4,5,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051202002,0140512020,0140512,1,,2,2,,,,1,,,,44,1,5,5,,1,2,2,2,2,2,3,3,4,3,3,3,3,3,5,5,3,3,4,5,3,5,4,5,4,3,3,3,3,4,4,4,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
014051222001,0140512220,0140512,1,,1,2,,,,1,,,,56,2,2,1,38.0,1,1,2,2,2,2,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051218002,0140512180,0140512,1,,2,2,,,,1,,,,36,2,5,2,,1,2,2,2,2,2,3,3,3,3,3,3,3,4,3,5,3,3,5,5,5,4,3,6,3,6,3,3,3,3,3,3,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051233002,0140512330,0140512,1,,1,2,,,,1,,,,68,1,4,1,50.0,1,1,2,2,2,2,2,3,3,3,4,3,4,4,5,4,3,3,3,3,4,4,5,6,3,6,3,3,3,4,4,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
014051233001,0140512330,0140512,1,,1,2,,,,1,,,,62,2,4,1,40.0,1,1,2,2,1,2,3,4,3,3,3,3,3,3,4,4,5,3,3,3,3,3,5,6,3,6,4,5,3,4,3,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
014051223001,0140512230,0140512,1,,6,2,,,,1,,,,73,2,1,6,73.0,2,2,2,2,2,1,4,4,5,5,5,5,8,3,4,3,2,3,4,4,5,5,5,6,8,6,3,4,3,4,4,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
014051307001,0140513070,0140513,1,,1,2,,,,1,,,,54,2,6,1,26.0,1,1,2,2,2,2,5,3,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,3,3,3,3,5,5,5,5,5,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
014051308001,0140513080,0140513,2,强烈拒访,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
014051303001,0140513030,0140513,1,,1,2,,,,1,,,,53,2,1,1,33.0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051313002,0140513130,0140513,1,,8,2,,,,1,,,,74,2,1,8,70.0,2,2,2,2,2,2,3,3,3,3,5,3,3,4,4,4,1,5,5,5,5,5,3,3,3,4,3,5,5,5,3,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
014051313003,0140513130,0140513,1,,1,2,,,,1,,,,75,2,2,1,60.0,8,1,2,2,2,2,3,3,3,3,3,5,3,3,5,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,2,2,2,20200914
014051302001,0140513020,0140513,1,,4,2,,,,1,,,,75,2,1,4,,2,2,1,2,2,2,3,3,3,3,3,5,3,3,3,5,8,5,5,5,4,5,3,3,3,3,8,5,5,3,3,3,1,1,1,2,2,2,1,1,1,0,2,0,0,0,0,2,1,,20200914
014051309001,0140513090,0140513,1,,2,2,,,,1,,,,50,2,4,2,,5,1,2,2,2,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
014051304001,0140513040,0140513,1,,3,2,,,,1,,,,20,2,6,3,20.0,5,2,2,2,2,2,3,3,4,5,4,3,3,3,4,5,3,3,3,5,3,3,6,6,3,6,3,3,3,3,3,4,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051322001,0140513220,0140513,1,,3,2,,,,1,,,,38,1,5,3,38.0,1,1,1,2,2,2,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,3,3,5,3,4,4,5,5,5,5,1,1,1,2,2,2,2,1,2,0,0,0,0,0,6,1,2,,20200914
014051319002,0140513190,0140513,1,,1,2,,,,1,,,,71,2,4,1,50.0,1,1,2,2,2,2,4,3,4,4,4,5,5,3,4,4,3,4,4,4,5,5,4,4,3,3,3,4,3,5,3,3,1,1,1,2,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
014051319001,0140513190,0140513,1,,1,2,,,,1,,,,73,1,2,1,50.0,1,1,2,2,2,2,3,3,3,4,3,4,5,3,5,4,4,4,5,5,4,4,3,5,4,4,5,4,5,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
014051318002,0140513180,0140513,1,,1,2,,,,1,,,,53,2,2,1,30.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051324001,0140513240,0140513,1,,2,2,,,,1,,,,51,1,4,2,,1,1,2,2,2,2,5,3,3,5,5,5,2,3,5,5,1,1,1,3,3,5,5,6,1,5,3,5,3,3,5,5,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051324002,0140513240,0140513,1,,2,2,,,,1,,,,51,1,4,2,,1,1,2,2,2,2,5,3,3,3,3,4,3,3,4,4,3,1,1,5,3,5,3,3,3,5,3,4,3,3,3,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014051317001,0140513170,0140513,1,,8,2,,,,1,,,,76,1,5,8,60.0,3,2,2,2,2,2,1,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,6,6,5,6,5,5,3,5,5,5,1,1,1,1,1,2,2,1,1,0,0,0,0,5,0,2,2,,20200914
014051306001,0140513060,0140513,1,,2,1,6,2,,2,1,,,78,2,1,6,50.0,2,2,2,2,2,2,5,3,3,3,5,5,3,5,5,5,2,3,3,5,5,5,6,6,3,6,6,3,3,3,3,3,1,1,1,2,2,2,2,1,1,1,0,0,0,0,0,2,2,2,20200914
014051320001,0140513200,0140513,1,,1,2,,,,1,,,,54,2,4,1,30.0,1,1,2,2,2,2,3,3,3,3,4,5,3,3,3,3,3,3,3,3,3,4,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031326001,0140313260,0140313,1,,9,2,,,,1,,,,44,2,6,9,44.0,6,2,2,2,2,2,3,3,3,3,3,3,3,3,8,3,3,3,3,1,3,3,3,1,1,3,3,3,1,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,2,20200914
014031309002,0140313090,0140313,1,,1,2,,,,1,,,,68,2,1,1,50.0,1,1,2,1,2,2,5,3,5,3,5,5,3,5,3,5,5,5,3,5,3,3,3,3,3,6,3,3,6,6,4,6,1,1,1,1,1,2,2,1,1,0,0,3,0,0,0,2,2,,20200914
014031309001,0140313090,0140313,1,,1,2,,,,1,,,,74,1,4,1,48.0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,6,3,3,6,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,0,0,0,4,0,0,2,2,2,20200914
014031321001,0140313210,0140313,1,,2,2,,,,1,,,,38,1,7,2,,1,2,2,2,2,2,3,3,3,3,4,3,3,3,4,3,4,3,4,4,3,5,3,3,3,3,3,3,3,4,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,2,20200914
014031314001,0140313140,0140313,1,,8,2,,,,1,,,,35,2,7,8,10.0,2,2,2,9,2,2,3,3,3,3,3,3,3,3,3,8,3,3,8,8,8,4,4,5,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,2,20200914
014031301001,0140313010,0140313,1,,1,2,,,,1,,,,75,2,4,1,58.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,2,20200914
014031301002,0140313010,0140313,1,,1,2,,,,1,,,,78,1,5,1,64.0,1,1,2,2,2,2,3,3,3,4,4,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,2,20200914
014031325002,0140313250,0140313,1,,1,2,,,,1,,,,61,2,5,1,40.0,1,1,1,2,2,2,4,3,3,3,8,4,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,3,3,3,3,3,1,1,1,1,2,1,2,1,1,0,0,0,0,0,6,1,2,,20200914
014031325003,0140313250,0140313,1,,1,2,,,,1,,,,61,1,6,1,40.0,1,1,2,2,2,2,3,3,3,3,3,6,3,3,4,4,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,4,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
014031322002,0140313220,0140313,1,,1,2,,,,1,,,,58,2,6,1,41.0,1,1,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031302002,0140313020,0140313,1,,2,2,,,,1,,,,45,2,4,2,,1,1,2,2,2,2,4,4,5,5,4,4,4,3,4,4,5,5,5,5,4,4,6,6,4,6,6,4,4,3,5,5,1,2,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031302001,0140313020,0140313,1,,2,2,,,,1,,,,45,2,4,2,,1,1,2,2,2,2,3,3,3,4,4,4,5,4,5,5,4,5,5,5,5,4,4,6,5,3,6,5,4,4,3,5,1,2,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
014031316002,0140313160,0140313,1,,4,2,,,,1,,,,56,1,5,4,,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,2,20200914
014031305002,0140313050,0140313,1,,6,2,,,,1,,,,59,2,6,6,45.0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,8,8,3,3,3,3,8,3,3,3,3,8,3,3,3,3,3,3,1,1,1,1,2,1,1,1,1,0,0,0,0,0,6,1,2,2,20200914
014031323001,0140313230,0140313,1,,1,2,,,,1,,,,64,1,2,1,47.0,1,2,2,2,2,2,3,3,4,4,4,4,3,3,5,5,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031323002,0140313230,0140313,1,,2,2,,,,1,,,,39,2,9,2,,4,1,2,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,6,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,1,20200914
014031311001,0140313110,0140313,1,,8,2,,,,1,,,,59,2,6,8,59.0,2,2,9,2,2,2,3,3,3,3,3,6,3,3,3,8,3,3,3,8,8,3,8,6,8,8,8,3,3,3,8,3,1,1,1,1,8,1,1,1,1,0,0,0,0,0,6,1,2,2,20200914
014031306002,0140313060,0140313,1,,1,2,,,,1,,,,83,2,4,1,63.0,1,1,2,2,2,2,3,4,4,4,4,3,3,3,3,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031306001,0140313060,0140313,1,,1,2,,,,1,,,,82,1,4,1,60.0,1,1,2,2,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
014031335002,0140313350,0140313,1,,2,2,,,,1,,,,45,2,5,2,,2,1,1,2,2,2,4,3,4,5,5,4,5,4,4,4,5,3,5,5,3,4,5,5,5,5,4,4,5,5,4,4,2,1,1,2,2,1,2,1,1,0,0,0,0,0,6,2,2,,20200914
014031335001,0140313350,0140313,1,,2,2,,,,1,,,,45,2,5,2,,2,2,2,2,2,2,3,3,4,3,4,4,3,4,4,4,3,3,4,4,3,3,4,3,4,3,4,4,3,3,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
014031307002,0140313070,0140313,1,,8,2,,,,1,,,,55,1,4,8,15.0,6,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,6,8,5,4,4,5,4,5,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,2,20200914
014031128001,0140311280,0140311,1,,9,2,,,,1,,,,65,2,5,9,10.0,2,2,2,2,2,2,3,3,3,3,3,6,3,3,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,2,20200914
014031131001,0140311310,0140311,1,,1,2,,,,1,,,,78,2,2,1,60.0,1,1,1,2,2,2,3,3,3,3,3,4,3,4,4,4,3,4,5,5,3,4,3,3,3,6,3,3,3,3,3,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,2,20200914
014031131002,0140311310,0140311,1,,1,2,,,,1,,,,79,1,4,1,56.0,1,1,2,2,2,2,3,3,4,3,4,3,4,3,4,3,4,4,3,3,5,5,2,3,4,5,3,3,3,3,3,4,1,1,1,1,2,2,2,2,1,0,0,0,0,0,6,1,2,2,20200914
014031130002,0140311300,0140311,1,,1,2,,,,1,,,,71,1,6,1,51.0,1,1,2,2,2,2,3,4,5,4,4,4,4,3,4,4,4,4,5,5,4,4,5,5,4,6,5,1,4,3,4,4,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,2,20200914
014031130001,0140311300,0140311,1,,1,2,,,,1,,,,68,2,4,1,50.0,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,5,6,6,6,5,1,1,1,2,2,1,2,1,1,0,0,0,0,0,6,2,2,2,20200914
014031122002,0140311220,0140311,1,,1,2,,,,1,,,,68,1,4,1,42.0,1,1,2,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,2,20200914
014031122001,0140311220,0140311,1,,1,2,,,,1,,,,68,2,1,1,42.0,1,1,2,2,2,2,3,3,3,4,3,4,3,3,4,4,4,3,3,4,3,4,4,4,3,3,3,4,3,4,4,4,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031107001,0140311070,0140311,1,,6,2,,,,1,,,,60,2,5,6,22.0,2,2,2,2,2,2,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,1,3,3,6,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,2,20200914
014031107002,0140311070,0140311,1,,1,2,,,,1,,,,60,2,5,1,37.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,2,20200914
014031123001,0140311230,0140311,1,,9,2,,,,1,,,,60,2,5,9,20.0,5,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,8,3,3,3,4,3,3,6,3,3,3,3,3,3,1,1,1,1,1,8,1,1,1,0,0,0,0,0,6,2,2,2,20200914
014031127001,0140311270,0140311,1,,1,2,,,,1,,,,88,2,4,1,41.0,1,1,1,2,2,2,3,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,3,3,4,3,1,1,1,1,1,1,1,2,1,0,0,0,0,0,6,2,2,2,20200914
014031127002,0140311270,0140311,1,,9,2,,,,1,,,,72,1,5,9,6.0,2,2,2,2,2,2,3,3,8,3,3,3,3,4,3,3,3,3,3,3,8,3,3,3,3,6,3,3,3,3,8,3,1,1,1,1,1,8,1,1,1,0,0,0,0,0,6,2,2,2,20200914
014031112002,0140311120,0140311,1,,6,2,,,,1,,,,57,2,5,6,21.0,2,2,2,2,2,2,4,3,3,3,9,3,3,9,9,9,9,9,9,2,3,2,4,3,3,8,2,2,2,3,8,2,1,1,1,1,1,8,8,1,1,0,2,3,0,0,0,1,2,,20200914
014031113001,0140311130,0140311,1,,6,2,,,,1,,,,62,1,7,6,20.0,2,2,2,2,2,2,4,4,4,3,3,3,3,3,4,4,3,3,4,3,3,3,4,3,3,4,3,3,3,2,3,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031102002,0140311020,0140311,1,,1,2,,,,1,,,,66,2,2,1,23.0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031102001,0140311020,0140311,1,,1,2,,,,1,,,,67,1,2,1,23.0,1,2,2,2,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031114001,0140311140,0140311,1,,1,2,,,,1,,,,72,2,5,1,55.0,1,1,2,2,2,2,3,3,3,4,3,3,3,3,4,4,3,3,4,4,4,3,4,4,4,3,8,5,3,4,3,4,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,2,2,2,20200914
014031114002,0140311140,0140311,1,,1,2,,,,1,,,,83,1,4,1,55.0,1,1,1,2,2,2,5,4,3,3,4,4,4,3,4,4,5,3,5,5,4,5,4,5,5,6,4,4,3,3,4,4,1,1,1,2,2,2,2,2,2,0,0,0,0,0,6,1,2,2,20200914
014031115001,0140311150,0140311,1,,1,2,,,,1,,,,61,2,5,1,45.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031115002,0140311150,0140311,1,,1,2,,,,1,,,,65,1,4,1,50.0,1,1,2,2,2,2,3,3,3,3,3,4,4,5,4,4,3,3,2,2,3,4,2,2,2,3,3,2,3,3,3,2,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
014031215001,0140312150,0140312,1,,2,1,2,2,,2,2,,,55,2,7,2,,4,2,2,2,2,2,3,3,3,4,5,5,5,8,5,4,3,5,5,4,3,3,3,3,3,4,4,3,3,4,4,5,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
014031215002,0140312150,0140312,1,,1,2,,,,1,,,,86,1,4,1,67.0,1,1,2,2,2,2,3,3,4,4,4,3,4,3,3,2,3,4,4,4,3,3,6,6,4,6,5,3,3,3,3,3,2,2,2,1,1,1,1,1,2,0,0,0,0,0,6,1,2,,20200914
014031206002,0140312060,0140312,1,,1,2,,,,1,,,,55,2,5,1,40.0,1,1,2,2,2,2,3,3,3,3,4,3,3,3,4,3,3,3,3,4,3,3,3,3,3,4,3,3,3,4,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031227001,0140312270,0140312,1,,2,2,,,,1,,,,53,1,8,2,,4,1,2,2,2,2,4,3,3,3,3,4,3,3,4,3,3,3,8,3,4,4,6,6,4,6,4,3,3,3,3,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,1,20200914
014031214002,0140312140,0140312,1,,1,1,2,1,2,1,,,,56,2,5,1,38.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031219001,0140312190,0140312,1,,9,2,,,,1,,,,37,2,2,2,,1,1,2,9,2,2,3,3,3,4,4,5,3,3,3,3,3,3,3,3,6,6,3,5,4,6,6,6,3,3,3,6,1,1,1,2,2,1,2,1,1,0,0,0,0,0,6,2,2,,20200914
014031212002,0140312120,0140312,1,,2,1,2,1,2,1,,,,61,2,2,2,,1,1,2,2,2,2,3,3,3,3,3,8,3,3,3,3,3,3,3,3,3,3,6,6,3,6,3,3,3,3,3,6,1,1,1,1,8,2,8,1,1,0,0,0,0,0,6,2,2,,20200914
014031212001,0140312120,0140312,1,,2,2,,,,1,,,,49,2,2,2,,2,2,2,2,2,2,4,4,6,4,4,4,4,4,5,5,4,6,5,5,5,8,3,3,5,6,3,5,5,6,5,4,1,1,1,2,2,2,8,1,1,0,0,0,0,0,6,2,2,,20200914
014031218001,0140312180,0140312,1,,1,2,,,,1,,,,55,2,5,1,33.0,1,1,2,2,2,2,3,3,3,3,3,4,3,3,4,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,1,1,1,2,2,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031207002,0140312070,0140312,1,,1,2,,,,1,,,,69,1,8,1,48.0,1,2,2,2,2,2,3,4,3,4,4,4,3,4,4,4,3,3,8,8,3,3,4,3,3,6,3,3,3,3,3,3,1,1,1,1,1,2,1,2,1,0,0,0,0,0,6,2,2,,20200914
014031207001,0140312070,0140312,1,,1,2,,,,1,,,,69,2,2,1,45.0,1,2,2,2,9,9,8,3,8,8,8,3,8,8,5,5,5,5,4,4,8,5,8,1,8,3,8,4,3,8,4,4,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
014031204001,0140312040,0140312,1,,1,2,,,,1,,,,56,2,5,1,35.0,1,2,2,2,2,2,5,3,2,4,5,4,1,2,4,4,4,4,2,4,4,4,4,5,5,4,4,2,4,4,4,4,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
014031231001,0140312310,0140312,1,,9,1,1,2,,2,5,,,75,2,1,1,56.0,1,1,2,2,2,2,3,3,3,5,5,5,3,5,4,3,6,5,5,5,5,5,3,3,3,3,6,4,6,3,3,5,1,1,1,2,2,2,2,1,1,0,0,0,0,5,0,2,2,,20200914
014031231002,0140312310,0140312,1,,9,2,,,,1,,,,74,2,5,9,53.0,3,2,2,2,2,2,4,3,3,3,3,3,3,4,4,4,3,4,5,5,3,5,3,3,3,3,3,3,3,3,4,5,1,1,1,2,2,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
014031220002,0140312200,0140312,1,,1,2,,,,1,,,,56,2,4,1,41.0,1,2,2,2,2,2,5,3,2,3,3,5,5,6,5,5,5,5,5,5,3,5,6,6,2,6,5,3,3,3,5,4,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
014031223003,0140312230,0140312,1,,1,2,,,,1,,,,68,2,2,1,60.0,1,1,2,2,2,2,1,1,1,2,2,4,2,2,4,2,2,2,2,2,2,2,4,4,3,2,2,2,2,3,2,2,1,1,1,1,1,2,2,2,1,0,0,0,0,0,6,1,1,,20200914
014031216001,0140312160,0140312,1,,2,2,,,,1,,,,47,2,5,2,,2,1,2,2,2,2,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,4,6,3,6,4,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,2,20200914
014031221002,0140312210,0140312,1,,1,2,,,,1,,,,71,2,2,1,53.0,1,1,2,2,2,2,5,3,3,5,5,5,3,5,5,5,5,5,5,5,3,4,5,8,3,5,5,5,3,6,5,5,1,1,1,2,2,8,2,1,1,0,0,0,0,0,6,1,2,2,20200914
014031221001,0140312210,0140312,1,,1,2,,,,1,,,,77,1,4,1,47.0,1,1,2,2,2,2,3,3,3,3,3,6,3,8,3,8,3,3,3,3,3,3,1,6,3,8,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,2,20200914
014031208001,0140312080,0140312,1,,9,2,,,,1,,,,44,2,5,9,25.0,2,2,2,2,2,2,3,3,3,3,3,6,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
